timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,bytes,sentBytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,Hostname,IdleTime,Connect
07/09/2023 14:41:25,2,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,589,0,1,1,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:26,265,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,565,258,1,1,262,1,0,jmeter-injector-07,0,231
07/09/2023 14:41:28,97,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,620,1,1,97,1,0,jmeter-injector-07,0,74
07/09/2023 14:41:28,38,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,242,765,1,1,38,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:29,27,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,660,478,1,1,27,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:30,34,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,1,1,34,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:32,43,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,242,765,1,1,43,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:33,28,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,660,508,1,1,28,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:33,30,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,1,1,30,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:35,617,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,77980,669,1,1,608,1,0,jmeter-injector-07,0,61
07/09/2023 14:41:36,418,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,6409,781,1,1,418,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:38,471,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,79903,669,1,1,456,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:39,30,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,1,1,30,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:39,1,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,1490,0,1,1,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:41,23,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,565,258,1,1,23,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:41,22,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,620,1,1,22,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:43,38,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,242,765,1,1,38,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:44,30,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,660,478,1,1,30,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:44,32,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,1,1,31,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:46,33,AddItemToBasket,400,Bad Request,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,false,159,765,1,1,33,1,1,jmeter-injector-07,0,0
07/09/2023 14:41:47,27,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,660,508,1,1,27,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:47,42,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,1,1,42,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:47,390,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,77062,669,1,1,376,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:49,250,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,2917,781,1,1,250,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:49,369,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,78845,669,1,1,354,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:52,30,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,1,1,30,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:52,0,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,1316,0,1,1,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:52,25,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,565,258,1,1,25,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:52,24,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,620,1,1,23,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:53,33,AddItemToBasket,400,Bad Request,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,false,159,765,1,1,33,1,1,jmeter-injector-07,0,0
07/09/2023 14:41:53,28,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,660,478,1,1,28,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:55,24,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,1,1,24,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:56,38,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,242,765,1,1,38,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:56,27,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,660,508,1,1,26,1,0,jmeter-injector-07,0,0
07/09/2023 14:41:58,87,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,1,1,87,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:00,413,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,76520,669,1,1,399,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:01,480,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,3432,780,1,1,480,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:03,393,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,78515,669,1,1,376,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:04,32,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,1,1,32,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:04,0,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,1316,0,1,1,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:05,24,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,565,258,1,1,24,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:06,22,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,620,1,1,22,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:07,34,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,242,765,1,1,34,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:08,36,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,660,478,1,1,36,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:09,31,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,1,1,31,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:10,47,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,242,765,1,1,47,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:11,30,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,660,508,1,1,30,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:12,32,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,1,1,32,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:13,366,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,76944,669,1,1,352,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:14,405,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,3983,781,1,1,405,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:16,361,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,78873,669,1,1,347,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:17,38,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,1,1,38,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:17,0,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,1317,0,1,1,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:19,22,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,565,258,1,1,22,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:19,22,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,620,1,1,22,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:20,36,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,242,765,1,1,36,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:21,26,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,660,478,1,1,25,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:23,34,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,1,1,34,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:23,34,AddItemToBasket,400,Bad Request,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,false,159,765,1,1,34,1,1,jmeter-injector-07,0,0
07/09/2023 14:42:24,0,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,592,0,2,2,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:25,28,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,660,508,2,2,28,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:25,92,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,565,258,2,2,92,1,0,jmeter-injector-07,0,69
07/09/2023 14:42:25,96,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,620,2,2,96,1,0,jmeter-injector-07,0,72
07/09/2023 14:42:26,30,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,2,2,30,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:26,39,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,242,765,2,2,39,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:26,488,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,76544,669,2,2,474,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:27,28,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,660,478,2,2,28,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:28,36,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,704,2,2,36,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:28,294,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,2931,781,2,2,294,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:29,385,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,78529,669,2,2,370,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:29,53,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,242,765,2,2,53,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:30,74,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,2,2,74,1,0,jmeter-injector-07,0,45
07/09/2023 14:42:30,0,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,1318,0,2,2,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:30,61,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,565,258,2,2,61,1,0,jmeter-injector-07,0,41
07/09/2023 14:42:31,27,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,660,508,2,2,27,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:31,24,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,620,2,2,23,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:32,34,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,242,765,2,2,34,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:32,32,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,704,2,2,32,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:32,31,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,660,478,2,2,31,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:33,451,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,76888,669,2,2,436,1,0,jmeter-injector-07,0,84
07/09/2023 14:42:33,37,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,2,2,37,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:34,33,AddItemToBasket,400,Bad Request,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,false,159,765,2,2,33,1,1,jmeter-injector-07,0,0
07/09/2023 14:42:33,1350,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,4016,782,2,2,1350,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:35,383,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,78942,669,2,2,369,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:36,28,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,660,508,2,2,27,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:37,34,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,704,2,2,34,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:37,0,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,1319,0,2,2,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:37,60,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,2,2,59,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:38,23,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,565,258,2,2,23,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:38,48,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,242,765,2,2,48,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:39,27,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,660,508,2,2,27,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:39,24,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,620,2,2,24,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:40,38,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,2,2,38,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:40,36,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,242,765,2,2,36,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:41,27,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,660,478,2,2,27,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:41,359,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,77611,669,2,2,345,1,0,jmeter-injector-07,0,44
07/09/2023 14:42:42,80,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,704,2,2,80,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:42,340,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,5266,782,2,2,340,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:42,45,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,242,765,2,2,45,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:43,27,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,660,508,2,2,26,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:43,393,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,79665,669,2,2,379,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:44,37,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,704,2,2,37,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:44,33,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,2,2,33,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:44,1,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,1491,0,2,2,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:45,21,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,565,258,2,2,21,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:46,430,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,76912,669,2,2,416,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:47,23,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,620,2,2,23,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:47,35,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,242,765,2,2,35,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:48,28,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,660,478,2,2,28,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:48,31,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,2,2,31,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:48,1397,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,4517,781,2,2,1397,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:49,42,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,242,765,2,2,42,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:50,401,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,79065,669,2,2,386,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:51,27,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,660,508,2,2,27,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:51,34,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,704,2,2,34,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:51,0,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,1319,0,2,2,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:52,39,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,2,2,39,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:53,24,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,565,258,2,2,24,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:53,367,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,77080,669,2,2,353,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:55,25,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,620,2,2,25,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:55,303,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,5024,782,2,2,303,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:56,37,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,242,765,2,2,37,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:56,28,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,660,478,2,2,28,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:57,33,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,704,2,2,33,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:57,419,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,80388,669,2,2,405,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:58,44,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,2,2,44,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:58,0,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,1489,0,2,2,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:59,23,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,565,258,2,2,23,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:59,23,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,620,2,2,23,1,0,jmeter-injector-07,0,0
07/09/2023 14:42:59,46,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,242,765,2,2,46,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:00,27,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,660,508,2,2,27,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:00,37,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,242,765,2,2,37,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:01,33,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,704,2,2,33,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:01,29,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,660,478,2,2,29,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:02,35,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,2,2,35,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:03,336,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,76926,669,2,2,321,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:04,88,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,242,765,2,2,88,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:04,393,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,4024,782,2,2,393,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:05,26,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,660,508,2,2,26,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:06,364,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,78960,669,2,2,349,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:06,32,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,704,2,2,32,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:07,1,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,1319,0,2,2,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:07,33,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,2,2,33,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:07,25,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,565,258,2,2,25,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:08,356,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,77816,669,2,2,342,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:09,23,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,620,2,2,23,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:09,395,Localise,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,5367,780,2,2,395,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:09,54,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,242,765,2,2,54,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:10,29,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,660,478,2,2,29,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:10,361,GetBasket,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,79687,669,2,2,347,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:11,34,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,704,2,2,34,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:12,33,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,704,2,2,32,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:12,0,Debug Sampler,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,1317,0,2,2,0,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:12,52,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,242,765,2,2,52,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:13,22,cis,201,Created,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,565,258,2,2,22,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:13,26,cisSession,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,660,508,2,2,26,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:14,23,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,108,620,2,2,23,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:14,34,Count,200,OK,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-2,true,108,704,2,2,34,1,0,jmeter-injector-07,0,0
07/09/2023 14:43:15,38,AddItemToBasket,202,Accepted,10.187.48.7:1235-jmeter-injector-07_BasketV01 1-1,true,242,765,2,2,38,1,0,jmeter-injector-07,0,0
